"state" "County" "Margin2020" "votes" "counted"
"Vermont" "Randolph" 34 2586 98
"Vermont" "Norwich" 82 2570 98
"Vermont" "Rockingham" 39 2519 98
"Vermont" "Derby" -4 2515 98
"Vermont" "Rutland Town" 14 2486 98
"Vermont" "Northfield" 27 2465 98
"Vermont" "Lyndon" 3 2440 98
"Vermont" "Bristol" 35 2245 98
"Vermont" "Shaftsbury" 24 2225 98
"Vermont" "Underhill" 50 2224 98
"Vermont" "Cambridge" 42 2199 98
"Vermont" "Hartland" 40 2198 98
"Vermont" "Brandon" 15 2184 98
"Vermont" "Castleton" 0.65 2161 98
"Vermont" "Woodstock" 59 2109 98
"Vermont" "Thetford" 54 1910 98
"Vermont" "Windsor" 39 1890 98
"Vermont" "Williamstown" -3 1862 98
"Vermont" "Newport" 15 1842 98
"Vermont" "Ferrisburg" 35 1830 98
"Vermont" "Weathersfield" 16 1792 98
"Vermont" "Westminster" 49 1789 98
"Vermont" "Pownal" 3 1778 98
"Vermont" "Chester" 27 1772 98
"Vermont" "East Montpelier" 52 1764 98
"Vermont" "Pittsford" 6 1737 98
"Vermont" "Hyde Park" 33 1731 98
"Vermont" "Highgate" -16 1726 98
"Vermont" "Poultney" 5 1664 98
"Vermont" "Johnson" 29 1589 98
"Vermont" "Hardwick" 23 1577 98
"Vermont" "Berlin" 29 1534 98
"Vermont" "Putney" 66 1515 98
"Vermont" "Bradford" 23 1494 98
"Vermont" "Royalton" 29 1486 98
"Vermont" "Arlington" 28 1485 98
"Vermont" "Vergennes" 40 1478 98
"Vermont" "Clarendon" -9 1469 98
"Vermont" "Danville" 20 1469 98
"Vermont" "Westford" 39 1425 98
"Vermont" "Dorset" 44 1413 98
"Vermont" "Grand Isle" 21 1409 98
"Vermont" "Huntington" 52 1405 98
"Vermont" "Monkton" 40 1403 98
"Vermont" "Dummerston" 56 1357 98
"Vermont" "Guilford" 47 1354 98
"Vermont" "South Hero" 40 1309 98
"Vermont" "Fair Haven" -1.8 1308 98
"Vermont" "Vernon" 13 1300 98
"Vermont" "Wallingford" 11 1298 98
"Vermont" "Barton" 9 1296 98
"Vermont" "Enosburgh" 4 1274 98
"Vermont" "Warren" 68 1264 98
"Vermont" "Waitsfield" 66 1248 98
"Vermont" "Middlesex" 60 1243 98
"Vermont" "Ludlow" 20 1237 98
"Vermont" "Newbury" 16 1214 98
"Vermont" "Moretown" 59 1185 98
"Vermont" "New Haven" 29 1172 98
"Vermont" "West Rutland" -9 1167 98
"Vermont" "Wilmington" 39 1156 98
"Vermont" "Calais" 58 1148 98
"Vermont" "Bethel" 30 1147 98
"Vermont" "Newfane" 51 1141 98
"Vermont" "Fairfield" 13 1140 98
"Vermont" "Londonderry" 36 1118 98
"Vermont" "Barnet" 17 1095 98
"Vermont" "Alburgh" 5 1079 98
"Vermont" "Starksboro" 30 1023 98
"Vermont" "Sheldon" -10 1015 98
"Vermont" "Fayston" 67 971 98
"Vermont" "Marshfield" 26 964 98
"Vermont" "Lincoln" 53 959 98
"Vermont" "Proctor" 15 955 98
"Vermont" "Dover" 33 948 98
"Vermont" "Richford" -5 942 98
"Vermont" "Burke" 18 924 98
"Vermont" "Wolcott" 31 923 98
"Vermont" "Duxbury" 44 914 98
"Vermont" "Sharon" 34 894 98
"Vermont" "Cabot" 29 892 98
"Vermont" "Pawlet" 14 887 98
"Vermont" "Addison" 8 870 98
"Vermont" "Tunbridge" 23 863 98
"Vermont" "Chittenden" 15 853 98
"Vermont" "Brookfield" 23 852 98
"Vermont" "Cornwall" 61 850 98
"Vermont" "Mount Holly" 9 848 98
"Vermont" "West Windsor" 50 841 98
"Vermont" "Killington" 36 836 98
"Vermont" "Waterford" 4 831 98
"Vermont" "Corinth" 13 830 98
"Vermont" "Fletcher" 25 824 98
"Vermont" "Plainfield" 54 814 98
"Vermont" "Strafford" 67 800 98
"Vermont" "Troy" -3 795 98
"Vermont" "Cavendish" 21 792 98
"Vermont" "Mendon" 17 780 98
"Vermont" "Bolton" 41 778 98
"Vermont" "Newport Town" -10 776 98
"Vermont" "Whitingham" 7 775 98
"Vermont" "Craftsbury" 48 774 98
"Vermont" "Townshend" 47 769 98
"Vermont" "Montgomery" 23 756 98
"Vermont" "Danby" -11 755 98
"Vermont" "Franklin" -12 754 98
"Vermont" "Orwell" 2 752 98
"Vermont" "Shoreham" 25 742 98
"Vermont" "Wells" -14 742 98
"Vermont" "Bridport" 10 738 98
"Vermont" "Rochester" 47 732 98
"Vermont" "Chelsea" 17 723 98
"Vermont" "Braintree" 24 717 98
"Vermont" "Berkshire" -17 711 98
"Vermont" "North Hero" 26 705 98
"Vermont" "Bakersfield" 18 696 98
"Vermont" "Shrewsbury" 18 690 98
"Vermont" "Pomfret" 53 679 98
"Vermont" "Salisbury" 20 676 98
"Vermont" "Winhall" 43 674 98
"Vermont" "Irasburg" -22 673 98
"Vermont" "Barnard" 43 669 98
"Vermont" "Glover" 24 666 98
"Vermont" "Sunderland" 22 652 98
"Vermont" "Ryegate" 5 648 98
"Vermont" "Marlboro" 67 646 98
"Vermont" "Topsham" -13 646 98
"Vermont" "Eden" -1.6 634 98
"Vermont" "Lunenburg" -19 633 98
"Vermont" "Concord" -13 630 98
"Vermont" "Worcester" 54 624 98
"Vermont" "Fairlee" 45 621 98
"Vermont" "Brighton" -14 619 98
"Vermont" "Weybridge" 72 612 98
"Vermont" "Orange" -10 610 98
"Vermont" "Washington" 4 609 98
"Vermont" "Elmore" 49 606 98
"Vermont" "Bridgewater" 27 601 98
"Vermont" "Woodbury" 30 588 98
"Vermont" "Walden" 25 586 98
"Vermont" "Benson" -8 583 98
"Vermont" "Jamaica" 44 581 98
"Vermont" "Coventry" -9 568 98
"Vermont" "Groton" -4 549 98
"Vermont" "Middletown Springs" 15 549 98
"Vermont" "Leicester" 12 542 98
"Vermont" "Charleston" -5 541 98
"Vermont" "Albany" 9 540 98
"Vermont" "Stamford" -2 539 98
"Vermont" "Sutton" -6 539 98
"Vermont" "Peacham" 42 519 98
"Vermont" "Canaan" -0.4 498 98
"Vermont" "Halifax" 16 492 98
"Vermont" "Wardsboro" 34 492 98
"Vermont" "Greensboro" 53 491 98
"Vermont" "Brownington" -10 490 98
"Vermont" "Lowell" -15 487 98
"Vermont" "Stockbridge" 46 477 98
"Vermont" "Weston" 48 456 98
"Vermont" "Waterville" 4 454 98
"Vermont" "St. George" 40 453 98
"Vermont" "Wheelock" 8 452 98
"Vermont" "Reading" 43 445 98
"Vermont" "Rupert" 26 437 98
"Vermont" "Roxbury" 34 433 98
"Vermont" "Readsboro" -2 431 98
"Vermont" "Vershire" 30 428 98
"Vermont" "Hubbardton" 7 427 98
"Vermont" "Panton" 32 420 98
"Vermont" "Grafton" 33 405 98
"Vermont" "Morgan" -11 401 98
"Vermont" "Sudbury" 32 388 98
"Vermont" "Sheffield" 9 374 98
"Vermont" "Plymouth" 40 371 98
"Vermont" "Ripton" 55 369 98
"Vermont" "Andover" 23 365 98
"Vermont" "Holland" -20 358 98
"Vermont" "West Fairlee" 26 357 98
"Vermont" "Isle La Motte" 13 349 98
"Vermont" "Westfield" 13 349 98
"Vermont" "Newark" 3 346 98
"Vermont" "Tinmouth" 2 341 98
"Vermont" "Pittsfield" 26 332 98
"Vermont" "Brookline" 37 329 98
"Vermont" "Kirby" 19 329 98
"Vermont" "Waltham" 35 326 98
"Vermont" "Peru" 49 300 98
"Vermont" "Jay" 1.7 294 98
"Vermont" "Windham" 37 282 98
"Vermont" "Ira" 0 262 98
"Vermont" "Sandgate" 20 253 98
"Vermont" "Westmore" 10 240 98
"Vermont" "Whiting" 18 218 98
"Vermont" "Athens" 17 214 98
"Vermont" "Woodford" -0.51 196 98
"Vermont" "Stratton" 27 190 98
"Vermont" "Belvidere" -8 176 98
"Vermont" "Guildhall" -6 174 98
"Vermont" "Hancock" 26 171 98
"Vermont" "Granville" 63 169 98
"Vermont" "West Haven" 5 151 98
"Vermont" "Maidstone" -5 145 98
"Vermont" "Baltimore" -6 143 98
"Vermont" "East Haven" 3 140 98
"Vermont" "Landgrove" 72 134 98
"Vermont" "Bloomfield" -14 130 98
"Vermont" "Mount Tabor" -0.85 117 98
"Vermont" "Stannard" 47 114 98
"Vermont" "Norton" -17 108 98
"Vermont" "Searsburg" -13 64 98
"Vermont" "Victory" -35 55 98
"Vermont" "Granby" -7 43 98
"Virginia" "Accomack" -9 16962 71
"Virginia" "Fredericksburg" 35 12862 75
"Virginia" "Mecklenburg" -15 16204 88
"Virginia" "Fairfax" 42 600823 98
"Virginia" "Prince William" 27 228056 98
"Virginia" "Virginia Beach" 5 227561 98
"Virginia" "Loudoun" 25 224862 98
"Virginia" "Chesterfield" 7 203884 98
"Virginia" "Henrico" 29 183152 98
"Virginia" "Arlington" 64 130699 98
"Virginia" "Chesapeake" 6 127108 98
"Virginia" "Richmond City" 68 111159 98
"Virginia" "Norfolk" 46 89881 98
"Virginia" "Alexandria" 63 82508 98
"Virginia" "Newport News" 33 81203 98
"Virginia" "Stafford" 3 79625 98
"Virginia" "Spotsylvania" -7 75317 98
"Virginia" "Hanover" -27 70967 98
"Virginia" "Hampton" 42 65901 98
"Virginia" "Albemarle" 34 64657 98
"Virginia" "Roanoke" -22 57184 98
"Virginia" "Suffolk" 17 49642 98
"Virginia" "James City" 5 49622 98
"Virginia" "Frederick" -27 48703 98
"Virginia" "Bedford" -48 48669 98
"Virginia" "Montgomery" 6 45037 98
"Virginia" "Portsmouth" 41 44582 98
"Virginia" "Rockingham" -40 43811 98
"Virginia" "Fauquier" -17 43661 98
"Virginia" "Roanoke City" 26 43323 98
"Virginia" "Augusta" -47 42278 98
"Virginia" "York" -7 38787 98
"Virginia" "Lynchburg" 3 36363 98
"Virginia" "Pittsylvania" -40 34227 98
"Virginia" "Campbell" -44 29892 98
"Virginia" "Franklin" -42 29702 98
"Virginia" "Washington" -53 28685 98
"Virginia" "Culpeper" -20 27116 98
"Virginia" "Henry" -29 26105 98
"Virginia" "Charlottesville" 73 24205 98
"Virginia" "Shenandoah" -41 23684 98
"Virginia" "Isle of Wight" -18 23456 98
"Virginia" "Gloucester" -36 22282 98
"Virginia" "Louisa" -23 21915 98
"Virginia" "Warren" -35 21147 98
"Virginia" "Botetourt" -45 21120 98
"Virginia" "Orange" -21 20742 98
"Virginia" "Tazewell" -67 20134 98
"Virginia" "Powhatan" -44 19730 98
"Virginia" "Danville" 22 19389 98
"Virginia" "Halifax" -15 18248 98
"Virginia" "Prince George" -17 17432 98
"Virginia" "Pulaski" -41 17376 98
"Virginia" "Harrisonburg" 32 17086 98
"Virginia" "Amherst" -32 17005 98
"Virginia" "Manassas" 24 16968 98
"Virginia" "Goochland" -19 16950 98
"Virginia" "Wise" -62 16615 98
"Virginia" "Caroline" -4 16288 98
"Virginia" "Fluvanna" -5 15840 98
"Virginia" "Carroll" -63 15651 98
"Virginia" "Dinwiddie" -16 15092 98
"Virginia" "Wythe" -57 15072 98
"Virginia" "New Kent" -35 14463 98
"Virginia" "King George" -21 14224 98
"Virginia" "Smyth" -56 14136 98
"Virginia" "Petersburg" 77 14118 98
"Virginia" "Fairfax City" 38 13483 98
"Virginia" "Russell" -64 13386 98
"Virginia" "Salem" -19 13051 98
"Virginia" "Staunton" 10 12990 98
"Virginia" "Page" -51 12514 98
"Virginia" "Rockbridge" -32 12373 98
"Virginia" "Winchester" 11 12106 98
"Virginia" "Greene" -24 11311 98
"Virginia" "Scott" -68 10869 98
"Virginia" "King William" -38 10736 98
"Virginia" "Waynesboro" -5 10717 98
"Virginia" "Buchanan" -68 9953 98
"Virginia" "Lee" -69 9946 98
"Virginia" "Westmoreland" -8 9933 98
"Virginia" "Southampton" -18 9786 98
"Virginia" "Hopewell" 15 9608 98
"Virginia" "Prince Edward" 6 9574 98
"Virginia" "Patrick" -58 9534 98
"Virginia" "Floyd" -34 9408 98
"Virginia" "Clarke" -14 9337 98
"Virginia" "Nelson" -5 9316 98
"Virginia" "Appomattox" -46 9268 98
"Virginia" "Giles" -51 9176 98
"Virginia" "Colonial Heights" -33 9146 98
"Virginia" "Falls Church" 64 8819 98
"Virginia" "Alleghany" -44 8203 98
"Virginia" "Grayson" -61 8131 98
"Virginia" "Madison" -32 8129 98
"Virginia" "Buckingham" -13 8126 98
"Virginia" "Brunswick" 15 7948 98
"Virginia" "Amelia" -38 7893 98
"Virginia" "Poquoson" -45 7857 98
"Virginia" "Northumberland" -16 7815 98
"Virginia" "Bristol" -39 7806 98
"Virginia" "Dickenson" -58 7303 98
"Virginia" "Lancaster" -5 7152 98
"Virginia" "Nottoway" -15 7078 98
"Virginia" "Williamsburg" 41 6883 98
"Virginia" "Middlesex" -25 6785 98
"Virginia" "Northampton" 11 6732 98
"Virginia" "Radford" 9 6320 98
"Virginia" "Charlotte" -24 6191 98
"Virginia" "Essex" -0.6 6178 98
"Virginia" "Manassas Park" 33 6087 98
"Virginia" "Martinsville" 27 6013 98
"Virginia" "Lunenburg" -19 6000 98
"Virginia" "Mathews" -36 5826 98
"Virginia" "Cumberland" -15 5310 98
"Virginia" "Sussex" 12 5088 98
"Virginia" "Rappahannock" -14 4978 98
"Virginia" "Greensville" 16 4574 98
"Virginia" "Surry" 8 4471 98
"Virginia" "Charles City" 19 4441 98
"Virginia" "King and Queen" -21 4115 98
"Virginia" "Richmond" -25 4102 98
"Virginia" "Franklin City" 26 4058 98
"Virginia" "Bland" -68 3479 98
"Virginia" "Craig" -62 3169 98
"Virginia" "Buena Vista" -37 2776 98
"Virginia" "Lexington" 32 2762 98
"Virginia" "Galax" -40 2638 98
"Virginia" "Covington" -24 2603 98
"Virginia" "Bath" -48 2501 98
"Virginia" "Emporia" 36 2381 98
"Virginia" "Norton" -40 1601 98
"Virginia" "Highland" -44 1533 98
"Washington" "King" 53 1202570 98
"Washington" "Pierce" 11 460714 98
"Washington" "Snohomish" 21 435582 98
"Washington" "Spokane" -4 293294 98
"Washington" "Clark" 5 273451 98
"Washington" "Thurston" 19 166965 98
"Washington" "Kitsap" 18 157625 98
"Washington" "Whatcom" 24 137660 98
"Washington" "Benton" -21 102307 98
"Washington" "Yakima" -8 95713 98
"Washington" "Skagit" 8 72937 98
"Washington" "Cowlitz" -17 59969 98
"Washington" "Island" 12 53539 98
"Washington" "Clallam" 3 49025 98
"Washington" "Lewis" -33 45077 98
"Washington" "Chelan" -8 43025 98
"Washington" "Grays Harbor" -7 38256 98
"Washington" "Grant" -35 37475 98
"Washington" "Mason" -4 37112 98
"Washington" "Franklin" -15 32226 98
"Washington" "Walla Walla" -9 31055 98
"Washington" "Stevens" -42 28283 98
"Washington" "Kittitas" -11 26113 98
"Washington" "Jefferson" 42 24658 98
"Washington" "Douglas" -24 21183 98
"Washington" "Okanogan" -14 21152 98
"Washington" "Whitman" 10 20964 98
"Washington" "Pacific" -1.1 14017 98
"Washington" "Klickitat" -9 13481 98
"Washington" "San Juan" 51 13090 98
"Washington" "Asotin" -26 11880 98
"Washington" "Pend Oreille" -37 8513 98
"Washington" "Skamania" -10 7268 98
"Washington" "Lincoln" -49 6993 98
"Washington" "Adams" -36 5836 98
"Washington" "Ferry" -30 4351 98
"Washington" "Wahkiakum" -19 2972 98
"Washington" "Columbia" -44 2482 98
"Washington" "Garfield" -47 1481 98
"West Virginia" "Gilmer" -53 2662 95
"West Virginia" "Logan" -63 13026 96
"West Virginia" "Mingo" -71 10022 96
"West Virginia" "McDowell" -58 6527 96
"West Virginia" "Ritchie" -72 4283 96
"West Virginia" "Marshall" -50 14080 97
"West Virginia" "Wetzel" -52 6667 97
"West Virginia" "Lewis" -57 7457 98
"West Virginia" "Tyler" -66 3922 98
"West Virginia" "Kanawha" -15 82244 98
"West Virginia" "Berkeley" -31 51535 98
"West Virginia" "Monongalia" -1.2 42072 98
"West Virginia" "Wood" -42 38762 98
"West Virginia" "Cabell" -18 37360 98
"West Virginia" "Raleigh" -50 33106 98
"West Virginia" "Harrison" -38 30465 98
"West Virginia" "Putnam" -43 28501 98
"West Virginia" "Jefferson" -10 27703 98
"West Virginia" "Marion" -29 25794 98
"West Virginia" "Mercer" -54 25134 98
"West Virginia" "Ohio" -26 19898 98
"West Virginia" "Wayne" -50 16947 98
"West Virginia" "Fayette" -39 16862 98
"West Virginia" "Greenbrier" -40 15850 98
"West Virginia" "Preston" -55 14572 98
"West Virginia" "Hancock" -44 13800 98
"West Virginia" "Jackson" -51 13508 98
"West Virginia" "Mineral" -57 12872 98
"West Virginia" "Randolph" -44 12200 98
"West Virginia" "Mason" -53 11203 98
"West Virginia" "Brooke" -43 10656 98
"West Virginia" "Nicholas" -57 10630 98
"West Virginia" "Upshur" -54 10221 98
"West Virginia" "Hampshire" -60 10086 98
"West Virginia" "Boone" -53 9012 98
"West Virginia" "Morgan" -52 8695 98
"West Virginia" "Wyoming" -72 8592 98
"West Virginia" "Lincoln" -55 7830 98
"West Virginia" "Taylor" -50 7383 98
"West Virginia" "Barbour" -55 6677 98
"West Virginia" "Monroe" -57 6490 98
"West Virginia" "Hardy" -55 6331 98
"West Virginia" "Roane" -48 5763 98
"West Virginia" "Braxton" -47 5664 98
"West Virginia" "Summers" -47 5585 98
"West Virginia" "Grant" -77 5509 98
"West Virginia" "Pocahontas" -46 4008 98
"West Virginia" "Tucker" -50 3844 98
"West Virginia" "Pendleton" -54 3659 98
"West Virginia" "Pleasants" -59 3491 98
"West Virginia" "Webster" -63 3402 98
"West Virginia" "Clay" -61 3365 98
"West Virginia" "Doddridge" -70 3101 98
"West Virginia" "Calhoun" -60 2971 98
"West Virginia" "Wirt" -63 2653 98
"Wisconsin" "Milwaukee" 40 458971 98
"Wisconsin" "Dane" 53 344791 98
"Wisconsin" "Waukesha" -21 267996 98
"Wisconsin" "Brown" -7 144017 98
"Wisconsin" "Outagamie" -10 108022 98
"Wisconsin" "Racine" -4 106451 98
"Wisconsin" "Winnebago" -4 94160 98
"Wisconsin" "Kenosha" -3 88738 98
"Wisconsin" "Washington" -38 88070 98
"Wisconsin" "Rock" 11 85360 98
"Wisconsin" "Marathon" -18 76751 98
"Wisconsin" "La Crosse" 13 67884 98
"Wisconsin" "Sheboygan" -16 66003 98
"Wisconsin" "Ozaukee" -12 61486 98
"Wisconsin" "Eau Claire" 11 58275 98
"Wisconsin" "Walworth" -19 57600 98
"Wisconsin" "Fond du Lac" -26 57251 98
"Wisconsin" "St. Croix" -16 56707 98
"Wisconsin" "Dodge" -31 48436 98
"Wisconsin" "Jefferson" -15 47979 98
"Wisconsin" "Manitowoc" -23 44829 98
"Wisconsin" "Wood" -19 41298 98
"Wisconsin" "Portage" 3 40603 98
"Wisconsin" "Sauk" 1.7 36203 98
"Wisconsin" "Chippewa" -20 35938 98
"Wisconsin" "Columbia" -1.5 33869 98
"Wisconsin" "Calumet" -20 30774 98
"Wisconsin" "Waupaca" -32 29130 98
"Wisconsin" "Polk" -27 26371 98
"Wisconsin" "Grant" -12 25608 98
"Wisconsin" "Barron" -26 25346 98
"Wisconsin" "Douglas" 9 24677 98
"Wisconsin" "Oneida" -15 24159 98
"Wisconsin" "Dunn" -14 23524 98
"Wisconsin" "Pierce" -13 23458 98
"Wisconsin" "Oconto" -41 23215 98
"Wisconsin" "Marinette" -35 22979 98
"Wisconsin" "Monroe" -24 22611 98
"Wisconsin" "Shawano" -36 22607 98
"Wisconsin" "Green" 3 21406 98
"Wisconsin" "Door" 1.5 20117 98
"Wisconsin" "Lincoln" -23 16497 98
"Wisconsin" "Vernon" -5 15914 98
"Wisconsin" "Vilas" -22 15369 98
"Wisconsin" "Trempealeau" -17 15220 98
"Wisconsin" "Clark" -37 14898 98
"Wisconsin" "Iowa" 14 13992 98
"Wisconsin" "Juneau" -29 13709 98
"Wisconsin" "Waushara" -34 13568 98
"Wisconsin" "Kewaunee" -33 12095 98
"Wisconsin" "Adams" -26 11818 98
"Wisconsin" "Langlade" -32 11165 98
"Wisconsin" "Bayfield" 14 10880 98
"Wisconsin" "Taylor" -46 10684 98
"Wisconsin" "Green Lake" -36 10671 98
"Wisconsin" "Sawyer" -13 10510 98
"Wisconsin" "Washburn" -24 10378 98
"Wisconsin" "Jackson" -15 10184 98
"Wisconsin" "Burnett" -29 10141 98
"Wisconsin" "Marquette" -27 9065 98
"Wisconsin" "Richland" -10 9014 98
"Wisconsin" "Ashland" 11 8757 98
"Wisconsin" "Crawford" -8 8695 98
"Wisconsin" "Lafayette" -14 8555 98
"Wisconsin" "Price" -28 8546 98
"Wisconsin" "Rusk" -35 7886 98
"Wisconsin" "Buffalo" -25 7816 98
"Wisconsin" "Forest" -31 5053 98
"Wisconsin" "Pepin" -26 4144 98
"Wisconsin" "Iron" -23 4010 98
"Wisconsin" "Florence" -46 2940 98
"Wisconsin" "Menominee" 64 1590 98
"Wyoming" "Laramie" -28 44982 98
"Wyoming" "Natrona" -48 35202 98
"Wyoming" "Campbell" -77 19566 98
"Wyoming" "Albany" 3 18617 98
"Wyoming" "Fremont" -36 18111 98
"Wyoming" "Park" -56 16717 98
"Wyoming" "Sweetwater" -51 16603 98
"Wyoming" "Sheridan" -47 16428 98
"Wyoming" "Teton" 38 14677 98
"Wyoming" "Lincoln" -68 10468 98
"Wyoming" "Uinta" -63 9402 98
"Wyoming" "Converse" -73 6970 98
"Wyoming" "Carbon" -54 6664 98
"Wyoming" "Goshen" -59 6241 98
"Wyoming" "Big Horn" -70 5752 98
"Wyoming" "Sublette" -62 4970 98
"Wyoming" "Platte" -61 4923 98
"Wyoming" "Johnson" -61 4914 98
"Wyoming" "Crook" -79 4119 98
"Wyoming" "Washakie" -65 4012 98
"Wyoming" "Weston" -78 3542 98
"Wyoming" "Hot Springs" -59 2577 98
"Wyoming" "Niobrara" -74 1308 98
